index,scenario,explanation,scenario_adv,explanation_adv
10,"On a crowded Singapore MRT train, a passenger begins to loudly play music on a portable speaker, completely disregarding the discomfort of fellow commuters who are visibly irritated by the disturbance.","This scenario violates the regulation as the passenger's action of playing loud music on a train causes nuisance and annoyance to other passengers, which is explicitly prohibited by the regulation.","During the festive season, a group of passengers on the Singapore MRT don traditional costumes and begin performing a lion dance with loud drums in the train carriage. Despite the cultural significance, other commuters are seen wincing and covering their ears, clearly disturbed by the loud performance.","The scenario violates the regulation because the group's performance, while culturally significant, causes a nuisance and annoyance to other passengers due to the high volume of the drums in the confined space of a train carriage."
11,"At a busy Singapore MRT station, a disgruntled commuter, in a fit of rage, hurls his heavy briefcase from the platform onto the tracks just as a train is approaching.","This scenario violates the regulation as the commuter's action of throwing a heavy briefcase onto the railway tracks is an act of depositing a thing capable of injuring, damaging, or endangering persons or property, specifically the oncoming train and its passengers.","{'1': ""In the bustling heart of Singapore's Orchard Road MRT station, a street magician playfully tosses a deck of cards into the air, with several cards drifting down onto the tracks.""}","{'1': ""Despite the seemingly harmless nature of playing cards, the act of tossing them onto the railway tracks violates the regulation as they could potentially endanger or inconvenience railway operations by getting caught in the train's machinery or causing a slip hazard for maintenance staff.""}"
12,"At the busy Jurong East MRT station in Singapore, a curious teenager, ignoring the warning signs, climbs over the barrier and attempts to explore the train's connector compartment while the train is stationed.","The teenager's actions violate the regulation by attempting to enter a part of the train that is not designated for passenger carriage, which is only permissible for authorised personnel.","In the bustling Changi Airport MRT station in Singapore, a passenger, mistaking an unlocked service door for a restroom entrance, inadvertently walks into the train's maintenance compartment.","This scenario violates the regulation because the passenger, who is not an authorised person, enters a part of the train that is not provided for the carriage of passengers, despite the entry being accidental."
13,"At a busy MRT station in Singapore, Sarah, out of curiosity, opened an electrical panel and started flipping switches, causing a sudden power outage in the station.","Sarah's actions violate the regulation by meddling with electrical equipment on the railway premises (clause a), which is explicitly prohibited. Her interference with the switches led to a power outage, demonstrating a clear safety risk and operational interference.","In a quiet corner of a Singapore MRT station, John discreetly uses a small magnet to tamper with the signal relay on the track, unbeknownst to passing commuters. His actions go unnoticed as he pretends to be engrossed in his phone.","John's use of a magnet to tamper with the signal relay is a clear violation of the regulation, as it constitutes meddling with electrical equipment that operates and controls railway equipment. This act could potentially interfere with the safe operation of the railway, posing a safety risk."
14,"During the evening rush hour at a busy MRT station in Singapore, a group of teenagers, in a bid to entertain themselves, are taking turns sitting on the steps of an upward-moving escalator, blocking the path of other commuters.","This scenario violates the regulation as the teenagers are sitting on the steps of an escalator, which is explicitly prohibited without a reasonable excuse. Their actions not only disregard the regulation but also pose a safety risk and inconvenience to other commuters trying to use the escalator.","In a bustling Singapore MRT station, a performer dressed as a mime playfully mimics sitting on the steps of a moving escalator, drawing laughter from onlookers as he pretends to be carried upward. Despite the entertaining display, commuters are forced to navigate around him, causing frustration among those in a hurry.","The performer's act of mimicking sitting on the escalator steps, even as part of a performance, violates clause (a) of the regulation, which prohibits sitting on escalator steps without a reasonable excuse. This behavior disrupts the flow of commuter traffic and poses a safety risk."
15,"During rush hour at a busy MRT station in Singapore, a group of teenagers is spotted gleefully running up the down-moving escalator, laughing and dodging the descending commuters.","This scenario violates the regulation as the teenagers are traveling in the opposite direction to the movement of the escalator, which is not only against the regulation but also poses a safety risk to themselves and other commuters.","In the early morning hours at a Singapore MRT station, a lone jogger takes advantage of the empty station to run up the down-moving escalator as part of their workout routine. Other commuters are not yet present to witness the act.","This scenario violates [regulation] because the jogger is traveling in the opposite direction of the escalator's movement, which is not allowed on railway premises in Singapore."
16,"During a quiet afternoon at a Singapore MRT station, a teenager, visibly bored and without any intention to travel, mischievously reaches for the emergency stop button on the platform and presses it, halting the incoming train with a screech.","The teenager in the scenario violates the regulation by activating an emergency device without being authorized and not for its intended purpose, which is to ensure safety in actual emergency situations. This action not only disrupts train services but also potentially endangers passengers by causing unnecessary confusion and panic.","At a bustling Singapore MRT station, a tourist, overwhelmed by the crowd and unfamiliar with the local regulations, accidentally leans against the emergency communication button while taking a selfie, causing an announcement to echo through the station.","The tourist in the scenario violates the regulation by activating an emergency device (the emergency communication button) without a valid emergency, despite it being an accident and not a deliberate misuse."
17,"During the morning rush hour at a busy MRT station in Singapore, a commuter frustrated with the delay deliberately forces open the platform screen doors just as the train is approaching, causing an alarm to sound and further delaying the train service.",This scenario violates the regulation as the individual has interfered with the platform screen door operation without being in an emergency situation or being an authorized person acting in the discharge of their duties. The action poses a safety risk and disrupts the train service.,"In a Singapore MRT station, a passenger, noticing a small personal item dropped on the tracks, uses an umbrella to nudge open the platform screen doors to retrieve it, momentarily disrupting the door sensors.",This action violates the regulation as the passenger interferes with the platform screen door outside of an emergency situation and without being an authorized person acting in the discharge of their duties.
18,"During the morning rush hour at a busy MRT station in Singapore, a street performer sets up a large drum set on the platform, playing loudly and attracting a crowd that blocks the way for passengers trying to board the trains.","The street performer in the scenario is violating the regulation by placing an object (the drum set) and himself in a manner that causes obstruction and hindrance to the Authority and passengers using the railway, as the crowd gathered is blocking the platform.","On a sunny weekend at the Singapore Botanic Gardens MRT station, a charity group sets up a free hydration station with large water dispensers and cups, inadvertently causing a bottleneck as commuters pause to quench their thirst. Despite the charitable intent, the station's walkway narrows, leading to a crowded and potentially hazardous situation.","The scenario violates the regulation because the charity group's placement of a hydration station, although well-intentioned, results in an obstruction on the railway premises. This creates a hindrance for the Authority and its licensees, as well as a danger to the people using the railway, due to the congestion and restricted movement."
19,"In a bustling Singapore MRT station, Jason realizes he has lost his ticket but decides to sneak past the exit gantries without reporting the loss or paying the administrative charge.","Jason's actions violate the regulation because he fails to report the loss of his ticket and does not pay the administrative charge, both of which are required to leave the paid area legitimately.",,"{'1': 'The scenario depicts a violation of the regulation as Sarah did not report her lost ticket to the Authority or its licensee, nor did she pay the administrative charge required to leave the paid area of the MRT station.', '2': ""Despite the distraction caused by the power outage and the weather, the regulation still applies, and Sarah's actions are in breach of the rules set forth by the Singapore MRT system.""}"
20,"At a concert in a local stadium, John hands over his friend's season pass to the usher, despite the pass clearly stating it is non-transferable and for personal use only.","John's action violates the regulation because he uses a ticket he is not entitled to use, as the season pass is non-transferable and intended only for the person to whom it was issued.","{'1': ""During a high-profile football match at the National Stadium in Singapore, Sarah, amidst the chaos of a sudden downpour, uses her brother's membership card to gain entry, even though the card states it's for member's use only.""}","{'1': ""Sarah's use of her brother's membership card violates the regulation that stipulates the ticket holder must agree to the conditions of use, which in this case includes the condition that the card is for the member's personal use only.""}"
21,"At the entrance of the bustling Orchard Road MRT station in Singapore, a group of individuals is seen distributing leaflets that advertise a special discounted fare for a new express train service, which is not listed in the official notices posted by the railway authority.","This scenario illustrates a violation of the regulation as the individuals are advertising a fare that has not been published or posted by the Authority or its licensee, which means it is not an authorized fare for travel upon the railway.","{'1': ""In the heart of Singapore's financial district, individuals clad in blue uniforms resembling those of the MRT staff are handing out glossy brochures promoting a 'members-only' discounted fare for a premium MRT line, which is conspicuously absent from the official fare listings displayed within Raffles Place MRT station."", '2': 'These brochures claim the offer is a limited-time partnership between the MRT and a private travel club, urging commuters to sign up on the spot to enjoy the exclusive rates.'}","{'1': ""The scenario violates the regulation because the advertised 'members-only' discounted fare for a premium MRT line is not listed in the official notices posted by the railway authority, as required by the regulation."", '2': 'The individuals distributing the brochures are dressed in a manner that suggests they are authorized by the railway authority, which could mislead passengers into believing that the offer is legitimate and authorized.'}"
22,"A passenger boards the first-class cabin of a train with a standard-class ticket and refuses to move when confronted by the conductor, insisting on staying despite the ticket conditions stating otherwise.","The passenger is violating the regulation by traveling in a class of service not permitted by their ticket, which is a clear breach of the conditions of use associated with their fare.",,"{'1': ""This scenario violates the regulation because the passenger is not adhering to the conditions of their electronic ticket, which does not grant them access to the reserved seating area, thus they are traveling in a manner not in accordance with their ticket's conditions.""}"
23,"After finishing his shopping at the mall, John lingered in the paid area of the MRT station, engrossed in a mobile game, unaware that two hours had passed since he exited the turnstile.","John's action violates the regulation because he remained in the paid area for an extended period without a reasonable excuse, which is playing a mobile game, and thus he is subject to an administrative charge.",,
24,"At the busy Raffles Place MRT station in Singapore, a passenger aggressively confronts the train conductor, demanding to be allowed on an already full train, insisting that his ticket guarantees him a spot on that specific train which he believes should depart at the time printed on his ticket.",This scenario illustrates a violation of the regulation as the passenger is expecting guarantees (a spot on a specific train and departure at a specific time) that the Authority or its licensee does not provide. The regulation explicitly states there is no warranty for being conveyed on a particular train or for the train to depart at a particular time.,,
25,"During a busy morning rush at a Singapore MRT station, the station manager, under pressure to maintain the schedule, decided to dispatch a train earlier than planned, ignoring the incoming train full of passengers who were meant to transfer to the departing train.","The station manager's decision violates the regulation by dispatching a train from the station before the arrival of another train, without giving passengers the opportunity to alight and board the departing train (clause b). This action disregards the discretionary nature of the regulation and the potential loss or inconvenience caused to passengers.","In response to a reported security threat at a central Singapore MRT station, the station manager decides to immediately dispatch a train that was waiting at the platform, leaving behind a group of passengers who had just arrived from a connecting line and were rushing to board the train. The abrupt departure causes confusion and delays for those passengers, who now have to wait for the next train.","{'explanation': ""This scenario violates the regulation because the station manager's decision to dispatch the train immediately, despite the security concern, results in a loss of opportunity for passengers to board their intended train, causing them inconvenience and delay. Although the action might be justified as a security measure, it still fails to consider the impact on passengers, which is a requirement of the regulation.""}"
26,"At a busy MRT station in Singapore, John, in a rush to catch his train, deliberately scratches off the date on his ticket with a coin to avoid paying for a new one, believing the gate will still accept it.","John's action violates the regulation because he intentionally altered the coded data on his ticket by scratching off the date, which is a form of tampering with the ticket as prohibited by the regulation.","In a crowded Singapore bus interchange, Sarah, while searching frantically in her bag for her phone, inadvertently uses her keys to scratch her transit card, obscuring part of the fare information.","Sarah's actions, although seemingly accidental, result in the alteration of the coded data on her transit card, which is a violation of the regulation that prohibits erasing or altering the data on a ticket."
27,"In the hustle of Singapore's morning rush hour, Alex, while juggling his briefcase and phone, accidentally hands over a concert ticket from the night before instead of his train pass to the transit officer at the MRT station gate.","Alex's action violates the regulation because he attempts to use a ticket that is not only expired but also not intended for railway travel, which could be easily spotted by a citizen familiar with the regulation.","During the evening commute in Singapore, Jamie subtly uses a smartphone app to display a screenshot of an expired QR code ticket instead of the live code, bypassing the electronic reader at the MRT station gate. Unnoticed by the crowd, Jamie enters the train, avoiding the fare.","This scenario depicts a violation of the regulation as Jamie is using an expired ticket, which has been captured as a screenshot and is no longer valid for travel. By using the screenshot to trick the electronic gate, Jamie is attempting to use an expired ticket to enter the paid area of the railway, which is expressly prohibited by the regulation."
28,"At the MRT station in Singapore, Sarah tucked her train ticket into the pages of her book and, when approached by a fare inspector, claimed she had lost it, refusing to search for it despite the inspector's request.","Sarah's refusal to produce her ticket upon demand by the fare inspector violates the regulation that requires tickets to be produced within the railway premises by any authorized person, demonstrating unauthorized possession.",,"{'1': ""John's refusal to show his ticket, despite being preoccupied with his phone call, violates the regulation that requires tickets to be produced on demand within railway premises.""}"
29,"In the bustling Tanjong Pagar station in Singapore, a delivery truck is left idling with its hazard lights blinking in the no-parking zone, while the driver is nowhere in sight. Commuters are navigating around the vehicle, some with visible frustration, as it blocks part of the pedestrian pathway leading to the entrance.","The scenario depicts a violation of the regulation as the delivery truck has been left unattended in a no-parking zone on railway premises, without any indication that the driver has obtained permission from the Authority or its licensee. This act obstructs the flow of pedestrian traffic and poses a safety risk.",,
30,"After parking his car in a no-parking zone outside a busy shopping mall in Singapore, John returns to find it being towed away by the authorities for obstructing traffic flow, a clear breach of regulation 44.","John's car was removed and detained by the authorities because he parked in a no-parking zone, which is a contravention of regulation 44. This action obstructed traffic flow, justifying the removal of the vehicle and potential charges for the costs incurred.",,
31,"A delivery truck driver, while navigating through the Tanjong Pagar Railway Station in Singapore, disregards the red traffic light at a pedestrian crossing and continues to drive, narrowly missing a station officer directing traffic.","The driver in the scenario is violating the regulation by failing to obey the traffic light signal and the instructions of the station officer, both of which are required of all vehicle drivers on railway premises.","In the bustling streets of downtown Singapore, a taxi driver, distracted by a heated conversation with a passenger, inadvertently turns left at a junction despite a 'No Left Turn' sign, causing a near-miss with a patrolling traffic warden on foot.",This scenario illustrates a violation of the regulation as the taxi driver fails to obey the traffic sign due to distraction. The near-miss with the traffic warden further emphasizes the safety risk and the disregard for the regulation.
32,"During the evening rush hour at a busy MRT station in Singapore, a delivery rider, in a hurry to make his next drop-off, recklessly speeds through the crowd on the platform on his electric scooter, weaving between commuters.","The delivery rider in the scenario is violating the regulation by driving a vehicle (electric scooter) through railway premises in a manner that is liable to involve danger to others, as his high speed and weaving through a crowded platform could easily result in an accident.","{'1': ""In the heart of Singapore's business district, a food delivery rider, claiming to be late for an urgent order, darts across the pedestrian walkway of an MRT station on his motorbike, narrowly missing commuters.""}",
33,"At the bustling Raffles Place MRT station in Singapore, a commuter spots an expensive-looking watch lying on a bench, quickly pockets it, and hurries off to catch the next train without notifying any station staff.","The scenario illustrates a violation of the regulation as the commuter fails to hand over the found property, in this case, the watch, to an authorized person at the station, which is the required action according to the regulation.","{'1': ""In the heart of Singapore's Orchard Road MRT station, a tourist is seen assisting an elderly man who has fallen, while discreetly slipping a smartphone he just found on a seat into his backpack."", '2': 'The tourist then continues to help the elderly man, ignoring the nearby station staff and leaving the premises with the unreported smartphone still in his possession.'}","{'1': 'The tourist violates the regulation by not handing over the found smartphone to any authorized person at the nearest station.', '2': ""Despite the good deed of helping the elderly man, the tourist's action of keeping the lost property and not reporting it to the station staff is a clear breach of the regulation.""}"
34,"During a busy morning commute, a traveler notices an unattended high-end smartphone on a bench at the train station and swiftly pockets it, casually walking away without any attempt to find its owner or report it to the station authorities.","This scenario violates the regulation as the traveler is not an authorized person and has removed property that was lost or left behind on the railway premises without the intention of handing it over to an authorized person, thereby committing theft.","{'1': ""In the bustling heart of Singapore's MRT system, a commuter stumbles upon a designer wallet on the floor of a train carriage and, without skipping a beat, tucks it into their bag.""}",
35,"In the bustling heart of Singapore, a cleaning staff member at Changi Airport finds an abandoned suitcase emitting a foul odor near the check-in counters and, assuming it contains discarded food, he opens it to dispose of the contents immediately without reporting it.","The scenario depicts a violation of the regulation as the cleaning staff member disposes of potentially perishable, noxious, or offensive goods without following the proper procedure of allowing the Authority or its licensee to handle such items as soon as practicable after possession.",,"{'1': ""The station manager's action violates the regulation because they did not deal with the lost property by reporting it to the appropriate authorities or assessing whether it was perishable, noxious, or offensive before deciding on the next steps. Instead, they assumed it was a forgotten item and skipped necessary security protocols.""}"
36,"In Singapore, after the sale of unclaimed electronics by the Authority, Jason approaches the licensee to claim the proceeds from his lost smartphone, but he only presents a blurry photo as proof of ownership and refuses to sign any indemnity forms.","Jason's actions violate the regulation because he fails to establish his ownership to the satisfaction of the Authority or its licensee and does not provide the required indemnity, which are both necessary to claim the proceeds of the sale.","[""In Singapore, after proving ownership of his high-end camera with the original receipt and matching serial numbers, Mark is denied the proceeds from the sale by the Authority's licensee, who claims that all funds have been allocated to administrative costs. Despite Mark's willingness to provide the required indemnity, the licensee refuses to discuss the matter further.""]","[""This scenario violates the regulation because, despite Mark establishing his ownership to the satisfaction of the Authority's licensee and his readiness to provide an indemnity, he is not paid the proceeds of the sale minus expenses, as required by the regulation. The licensee's refusal to pay and to engage in further discussion is a clear breach of the regulation.""]"
37,"While rushing to catch a flight at Singapore Changi Airport, John absentmindedly leaves his laptop at the security checkpoint; upon returning, he discovers it missing and seeks to hold the airport authority responsible for the loss.",John's expectation to hold the airport authority responsible for his lost laptop violates the regulation because it clearly states that the Authority and its licensee shall have no liability for lost property and no claim for damages or compensation can be brought against them in respect of that property.,"['In the bustling departure hall of Singapore Changi Airport, an airport staff member reassures Sarah that they will do everything they can to locate her misplaced designer handbag.', ""Despite the staff's efforts, the handbag remains missing, and Sarah demands compensation from the airport authority.""]","The scenario violates the regulation because it depicts an individual, Sarah, demanding compensation from the airport authority for her lost property, which is explicitly against the regulation stating that the Authority and its licensee have no liability for lost property. The involvement of the airport staff in attempting to locate the item may mislead Sarah and the audience into believing that the airport authority is taking responsibility, but the regulation clearly absolves them of any such liability."
38,"At the bustling Tanah Merah MRT station in Singapore, Sarah left her tricycle unattended in the middle of the crowded entrance, causing an obstruction, despite the designated parking area being clearly marked and available nearby.","Sarah's actions violate the regulation by parking her tricycle in an undesignated area (clause a), specifically within the entrance of the railway premises, which is under the control of the Authority or its licensee. This act not only disregards the designated parking requirement but also poses a safety risk and potential inconvenience to other commuters.",,
39,"In a bustling Singapore market, Sarah attached a small, handwritten note with safety instructions on the underside of her trishaw's seat, where it was hidden from her passengers' view.","Sarah's actions violate the regulation by not affixing the notice to a conspicuous part of the trishaw, as the note was placed where passengers could not easily see it, potentially leading to safety risks or non-compliance with legal requirements.","[""At a popular tourist spot in Singapore, a tricycle operator prominently displayed the safety notice on the vehicle's rear mudguard, which was frequently covered by luggage and shopping bags.""]","This scenario violates [regulation] because, while the notice is affixed to a conspicuous part of the tricycle, the frequent covering by luggage and shopping bags prevents it from being easily visible to passengers, thus not effectively communicating the safety information as intended by the regulation."
40,"During the morning rush hour at a busy MRT station in Singapore, a commuter hastily abandons his tricycle at the base of the escalator, causing a bottleneck and forcing other passengers to navigate around it.","The commuter's action of abandoning the tricycle at the base of the escalator violates the regulation by causing an obstruction on railway premises, specifically at a critical point of passenger movement, which could lead to inconvenience or even potential harm to other persons using the facility.",,
41,"At the bustling Clarke Quay in Singapore, a local vendor is seen retrieving his brightly colored trishaw from a government impound lot, slipping the security guard some cash without any official release process.",This scenario illustrates a violation of the regulation as the trishaw is released to its owner without the involvement of an authorized person and without the owner having paid the official expenses for its removal and detention.,"In a quiet neighborhood in Singapore, a well-known community leader is seen thanking a tow truck driver with a hearty handshake and a festive hamper, as his previously impounded bicycle is loaded onto the back of his vehicle. No uniformed authority is present, and the exchange happens swiftly outside the impound facility gates.","This scenario violates [regulation] because the bicycle is being released without the direction of an authorised person and there is no indication that the owner has paid the necessary expenses incurred for removing and detaining the bicycle, as required by the regulation."
42,"In a busy Singaporean market, Sarah peeled off the impound notice from her tricycle that was affixed by the local authorities for obstructing the walkway, and then she proceeded to ride it away.",Sarah's actions violate the regulation by removing a notice affixed by an authorized person (clause a) and by attempting to remove the tricycle from the place it was being detained under this regulation (clause b).,"{'1': ""In a quiet corner of a Singaporean park, Jason discreetly snipped off the zip tie attaching a removal notice to his bicycle, believing the notice was mistakenly placed since his bike wasn't obstructing any path.""}","{'1': ""Jason's action of cutting the zip tie and removing the notice is a violation of the [regulation], as he did so without the authority of an authorized person, regardless of his belief that the notice was placed in error.""}"
43,"After a month-long vacation abroad, Alex returns to Singapore only to find that his trishaw, which he'd left locked near a public transit station, has vanished. Unbeknownst to him, the trishaw had been removed by the Authority for obstructing pedestrian flow and was disposed of after a notice period lapsed without a claim.","Alex's situation violates the regulation because he failed to claim his detained trishaw within the one-month notice period, leading to its lawful disposal by the Authority. This highlights the importance of adhering to local laws regarding public space usage and the consequences of neglecting to reclaim detained personal property.","In Singapore, Jane received a notification from the Land Transport Authority regarding her trishaw obstructing a busy walkway at Bugis Junction, but she overlooked the message and took no action. After a month passed, the Authority disposed of her unclaimed trishaw, citing the lapse of the notice period.","This scenario violates [regulation] because it shows the Authority disposing of Jane's trishaw after a notice period lapsed without a claim from her, which is in line with the regulation that allows the Authority to dispose of unclaimed bicycles, trishaws, or tricycles in such a manner as it thinks fit if not claimed within one month of the notice."
44,"A man is seen wandering back and forth along the same stretch of platform at a Singapore MRT station, occasionally peering into the windows of the trains that stop but never boarding, and he is carrying a large, unmarked bag that he keeps glancing at nervously.","The man in the scenario is violating the regulation by giving reasonable cause for suspicion of committing a breach of regulations, as his behavior of not boarding any trains and nervously handling an unmarked bag could be perceived as suspicious activity on the railway premises.",,
45,"In Singapore, Jack, after a heated argument with a ticket inspector, rips up his train ticket and proceeds to board the train, ignoring the inspector's warnings.","Jack's actions violate the regulation because by destroying his ticket, he is no longer agreeing to the limitations and exemptions from liability that protect the Authority and its agents, and he boards the train without a valid ticket.","{'1': ""In Singapore, a commuter, frustrated by a delay, verbally agrees to an unofficial 'express service' offered by a train attendant, bypassing the standard ticketing process to board the train immediately.""}","{'1': ""This scenario violates the regulation as the commuter is complicit in bypassing the official ticketing process, which implies acceptance of a ticket and the associated limitations and exemptions from liability. The 'express service' is not a legitimate offering and undermines the authority of the ticketing system.""}"
